source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	characteristics[biological replicate]	characteristics[biological replicate unit]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[author cell population]	assay name	technology type	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[file uri]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[carrier composition]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[sample preparation batch]	comment[author file identifier]	comment[annotation provenance]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[author cell population]
PXD048347_S153	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	117	individual cell	study sample	cellenONE	S153	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT129C;AC=PRIDE:0000524	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S154	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	118	individual cell	study sample	cellenONE	S154	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT130N;AC=PRIDE:0000528	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S155	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	119	individual cell	study sample	cellenONE	S155	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT130C;AC=PRIDE:0000527	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S156	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	120	individual cell	study sample	cellenONE	S156	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT131N;AC=PRIDE:0000580	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S157	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	121	individual cell	study sample	cellenONE	S157	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT131C;AC=PRIDE:0000581	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S158	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	122	individual cell	study sample	cellenONE	S158	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT132N;AC=PRIDE:0000582	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S159	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	123	individual cell	study sample	cellenONE	S159	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT132C;AC=PRIDE:0000583	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S160	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	124	individual cell	study sample	cellenONE	S160	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT133N;AC=PRIDE:0000632	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S161	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	125	individual cell	study sample	cellenONE	S161	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT133C;AC=PRIDE:0000633	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S162	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	126	individual cell	study sample	cellenONE	S162	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT134N;AC=PRIDE:0000643	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S163	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	127	individual cell	study sample	cellenONE	S163	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT134C;AC=PRIDE:0000642	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S164	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	128	individual cell	study sample	cellenONE	S164	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S8.raw	NT=TMT135N;AC=PRIDE:0000670	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F8	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
PXD048347_S165	Mus musculus	cell culture	not available	normal	embryonic	not available	not available	129	individual cell	study sample	cellenONE	S165	1	BRA-GFP-positive gastruloid cells	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S9	proteomic profiling by mass spectrometry	1	1	20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/09/PXD048347/20230920_E1_50_CVG_0553_SCP_Gastruloids_GFP_C1_S9.raw	NT=TMT127N;AC=PRIDE:0000519	NT=TMT126;AC=PRIDE:0000516	not applicable	BRA-GFP-positive gastruloid cells	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	10 ppm	0.02 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Met-loss;AC=UNIMOD:765;TA=M;PP=Protein N-term;MT=Variable	NT=Met-loss+Acetyl;AC=UNIMOD:766;TA=M;PP=Protein N-term;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	NT=beam-type collision-induced dissociation;AC=MS:1000422	C1	F9	Author PD study maps native RAW, file ID and sample/channel ID; the linked paper identifies this follow-up as BRA-GFP-positive cells and BRA-GFP-only carrier. Each study row represents one isolated cell before downstream QC filtering. Biological replicate IDs enumerate cells within population, not independent cultures, differentiations or donors; those higher-level relationships are not supplied. Carrier 126 and empty 127C follow the paper and author script. Search modifications follow the deposited PD Sequest settings. https://doi.org/10.1016/j.stem.2024.04.017	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	BRA-GFP-positive gastruloid cells
